,fecha,prices bitcoin,market_caps bitcoin,total_volumes bitcoin,prices ethereum,market_caps ethereum,total_volumes ethereum,prices binancecoin,market_caps binancecoin,total_volumes binancecoin,prices cardano,market_caps cardano,total_volumes cardano,prices dogecoin,market_caps dogecoin,total_volumes dogecoin,prices solana,market_caps solana,total_volumes solana,prices polkadot,market_caps polkadot,total_volumes polkadot,prices matic-network,market_caps matic-network,total_volumes matic-network,prices litecoin,market_caps litecoin,total_volumes litecoin,prices ripple,market_caps ripple,total_volumes ripple,Year,Month
639,2022-05-19,30382.41,578678245847.8763,29190056577.430664,2023.85,244359004842.60373,17828306698.714794,307.63,51737725724.41182,1444186202.1248186,0.53,18099222175.634266,830096519.4678719,0.09,11561042354.426256,498192659.6876258,52.33,17743141448.602818,1653750850.1835728,10.07,11217941457.897118,664760747.256002,0.66,4554366760.730889,525568543.9346489,72.25,5083330267.99783,691507684.5789115,0.42,20386508123.763515,2149785235.1761374,2022,5
640,2022-05-20,29256.81,557201657280.7389,25980877919.56809,1963.99,237366807798.8157,14638100162.773735,302.91,50943276041.32551,1752120030.7295442,0.52,17533911904.7754,634853511.547018,0.08,11219266963.979424,404780036.95007163,49.58,16857955013.649868,1528688330.072058,9.7,10809968711.678555,474118252.2812381,0.64,4379667797.751957,379578756.4770032,68.71,4832082095.14123,635684580.6091845,0.41,19911044580.081833,2246730608.8392916,2022,5
641,2022-05-21,29491.51,561696351558.8424,13561006428.368963,1978.15,239102942424.56775,7551508571.492984,312.82,52595859004.497536,1312260645.3703418,0.53,17907559108.18683,356628251.0442333,0.08,11215241586.79627,255278028.95808345,50.34,17117178967.638582,834922127.3080446,10.0,11157329579.411272,281874137.5877274,0.65,4475487697.49877,247634845.3733054,69.76,4906422893.112631,355446587.7958066,0.42,20075698416.052597,1374886935.528266,2022,5
642,2022-05-22,30351.05,578090387085.146,17199930154.801018,2046.65,247730054115.44598,9623174527.738039,319.85,53787029351.10897,1764074093.06145,0.54,18382284485.75812,421346255.98129576,0.09,11454406399.526173,361098076.2145224,52.77,17927983077.406696,907949758.6084307,10.19,11373307300.649183,350967436.47877896,0.68,4668514225.342288,289040355.83842397,71.81,5051287079.55842,350935242.04831743,0.42,20460151559.50088,1421121318.9561877,2022,5
643,2022-05-23,29163.17,555459414424.212,26646754324.71057,1974.58,238722810744.1854,14627311157.92938,317.75,53466327176.63561,2205318718.718959,0.51,17359814467.102055,640897589.8967882,0.08,11128106600.099129,455172446.30735713,49.12,16667943417.370811,1478212937.8255913,9.92,11069201694.498749,666619486.6452429,0.64,4409807571.814898,437056652.81233835,69.22,4869719418.121448,607747746.6910777,0.41,19603175616.81888,1813039685.088817,2022,5
644,2022-05-24,29655.03,564885248021.9939,23486436836.56051,1979.77,239375431792.86758,12880481567.942186,328.3,55142195074.28065,2193790175.7620344,0.52,17625461349.811405,548214539.056527,0.08,11102784069.14862,348946028.0136624,49.64,16838184202.890331,1373294087.332745,10.2,11362810071.348871,446644494.0847582,0.66,4536429895.636497,425161291.612856,70.38,4947972472.435592,483136722.3229347,0.41,19782108930.152927,1706980388.6999452,2022,5
645,2022-05-25,29584.95,563577022957.9133,23108764916.206596,1944.84,235347664835.4594,12554611854.439222,326.18,54907712188.861275,2048522177.8231902,0.51,17398748801.043335,462766230.3377144,0.08,11141351865.763996,340099056.6201669,48.06,16335715467.127663,1161803907.879002,9.86,11001255600.649736,401058791.2259247,0.65,4451830830.085919,355951261.5514216,68.25,4802383937.022762,429479050.65853506,0.41,19651540840.327026,2015843764.2379487,2022,5
646,2022-05-26,29346.78,559066076343.6685,31972044691.709656,1807.97,219247293980.15558,22669347246.961388,307.82,51941575183.316055,2808282194.4732704,0.48,16364002617.039528,744867891.198471,0.08,10456564437.16446,549191029.1169037,43.55,14806873946.379969,2324631757.4733853,9.2,10282583415.737362,676496224.0061575,0.6,4142648729.1546173,559324525.8005664,63.87,4494521684.208906,620880465.1841328,0.39,19066430980.02002,2485081450.728108,2022,5
647,2022-05-27,28646.65,545752899521.8662,31756305901.005535,1724.88,208622909553.50162,24344535948.91357,301.27,50654148962.7049,2660229690.8098593,0.46,15376990672.242195,806316121.1329653,0.08,10820124403.65529,1037545958.3133696,41.0,13886425335.92009,2080433059.2963018,9.14,10192458909.114304,895069085.2552017,0.57,3940247375.264764,502314601.75852776,61.48,4326902149.869615,535715394.54267675,0.38,18480769644.785652,2324419767.860538,2022,5
648,2022-05-28,29088.24,554938694217.2793,15406515372.711676,1798.69,217791356992.8858,12004308559.066864,309.04,52054875073.40336,1358488521.9324367,0.47,15820886950.500496,379559254.6848183,0.08,10904312780.500645,409235814.75087273,44.46,15147901018.996235,1266578193.285666,9.7,10862046854.90491,384380632.6241109,0.59,4054417494.9199853,269130656.43375784,63.16,4446040136.405456,335026121.6469542,0.39,18709446111.71902,1163579967.864386,2022,5
649,2022-05-29,29492.5,561771345708.952,14496111397.934435,1814.98,219535934457.98206,9767849361.351788,306.15,51494080030.687096,1027383625.450085,0.48,16291452374.037235,374779227.1200203,0.08,11082758424.151102,299563551.25899005,44.93,15240706243.752535,1285770588.8691306,9.99,11168390882.839823,362425595.7607218,0.6,4115308342.707176,244872518.9790394,63.81,4499193325.037191,334085928.1544867,0.39,18842893628.887955,947644980.2610089,2022,5
650,2022-05-30,31740.94,604926607440.7722,34891305294.623,1995.94,241204871683.00946,18803016950.09315,322.19,54167940538.84037,1711355389.025887,0.57,19316903359.66667,1005116302.3117127,0.09,11658820775.232237,578346029.0502081,47.19,16054338780.311176,1756204402.2952044,10.46,11690276218.36792,522596182.88481176,0.66,4511365813.269497,416050096.5101413,69.12,4866360584.761708,513114167.30521744,0.42,20236714660.095737,1445550917.8894582,2022,5
651,2022-05-31,31865.75,607393396318.7885,29770567353.488136,1944.08,235235428449.11987,17409076011.07384,321.68,54115193868.88741,1758873055.136742,0.63,21403006491.157463,2809963269.404745,0.09,11416191888.823816,617942084.8184199,45.97,15607744325.008366,1569956999.7450187,10.45,11683748015.891912,537525366.9990507,0.66,4554325282.525717,475891135.0627267,68.51,4823421848.116394,457451806.75821304,0.42,20519703901.01127,1735357529.5898669,2022,5
652,2022-06-01,29833.45,569001624438.0176,35553330791.53566,1828.89,221596716649.26758,19904831726.00975,300.88,50589204415.856735,1797066800.6735597,0.55,18744362732.21837,1272220535.9278896,0.08,10752855720.386988,721694783.408132,40.24,13719294294.809011,1528211460.429582,9.48,10621419565.291458,582914758.444155,0.6,4144902804.606848,426407484.1471347,63.13,4445023672.478049,664334757.0733159,0.4,19314953814.235928,1522349174.1251605,2022,6
653,2022-06-02,30481.01,580863150152.0535,24232399986.261147,1833.09,222487488380.58923,16444980823.786707,308.09,50390903058.942986,1137058518.5689042,0.59,19880524128.353886,1148916329.8023481,0.08,10985912220.4638,379734809.64686114,40.89,13925500009.440636,1645018556.665849,9.9,11094518595.936201,428346299.65681297,0.62,4261946677.8473663,336802526.7264602,64.31,4537878827.331688,401464500.43218213,0.41,19625091701.739594,1302678375.7464876,2022,6
654,2022-06-03,29714.14,566275595800.1772,21997859590.66833,1776.98,214879733566.94196,15012416794.069233,298.45,48729625300.96596,1039501109.8270313,0.56,18946974767.650925,827381308.8870277,0.08,10664473289.14563,341181329.003519,38.28,12945160667.449034,1353892685.3609943,9.37,10450662464.77977,344577333.1850279,0.59,4038312449.044244,259206843.81646714,62.67,4413629736.674005,375004831.6667268,0.39,18902929145.44984,1275894944.5520406,2022,6
655,2022-06-04,29872.36,568340135127.331,12911383481.843807,1804.26,217832477905.49496,8295912402.90654,301.84,49215183113.50602,802391051.6250657,0.57,19061063639.607044,492620235.76984686,0.08,10827205169.359241,283622298.33735,38.98,13170913879.692818,1126087087.4100382,9.44,10530959378.612339,229554477.1705427,0.6,4085701248.6436534,170980602.2250356,63.72,4486056829.208542,300079341.21707016,0.39,18982750748.83201,683447146.5940696,2022,6
656,2022-06-05,29917.76,570209935092.4275,13395229055.412352,1805.33,218561175507.6209,8385254999.857006,298.82,48872078492.54568,699650522.173192,0.57,19252585858.21193,417600832.84521866,0.08,10875240299.746147,250858983.44583407,38.46,13116723564.811241,1070849320.4790895,9.34,10483265818.921627,200116189.32318878,0.6,4118430531.991813,179276240.60877693,63.18,4450355542.094314,281702795.81395096,0.4,19187176365.392696,705391273.9767989,2022,6
657,2022-06-06,31372.58,597966736176.5532,27644798123.298183,1860.18,225224111085.68793,16623006597.793545,295.59,48425486340.92845,1554388272.3716736,0.61,20641927010.032883,1318274801.6809962,0.08,11024204528.85214,462664806.183012,42.41,14456497792.40814,2033441074.0264156,9.47,10627685062.193472,353038223.04368776,0.63,4351837741.337811,356466816.7031937,64.4,4537018461.134338,422013762.9453905,0.4,19501680101.245834,1246532475.320551,2022,6
658,2022-06-07,31265.47,597205650752.5386,36111325508.04181,1818.39,220727955347.00992,23647547692.445885,290.93,47501410274.25411,1918205658.2404757,0.62,20863737286.42599,1346099448.5523438,0.08,10723146655.8925,444526891.7502179,39.55,13508568426.035679,1810983946.8089595,9.25,10377514374.978031,360635212.5797018,0.62,4263393048.4639735,317985345.8784438,63.99,4517091525.464754,477304904.651932,0.41,19757121548.77853,1656469090.686715,2022,6
659,2022-06-08,30229.24,576238781341.3682,27080284928.564884,1794.54,217320792647.69748,17712874976.607395,288.98,47241635831.61536,1035851848.61637,0.64,21733626216.686714,1579935267.1476665,0.08,10618723154.455372,301521979.3944956,38.84,13274452699.317907,1249666784.6492941,9.0,10092888732.36357,272545740.6317595,0.61,4172612954.4129395,288846128.0826849,61.63,4346970015.64505,506131225.430368,0.4,19403214153.929623,1189901698.4859858,2022,6
660,2022-06-09,30101.19,573819802894.6453,18871591862.340336,1788.42,216720355679.05618,10469080004.414614,289.8,47342510176.88658,678010474.8814148,0.63,21414878398.5152,858777542.3789592,0.08,10585015677.429718,266094986.2623978,39.97,13674820596.04396,1272667344.2176604,9.22,10343193899.88632,303952508.1174619,0.63,4345939948.846495,265657500.79278353,60.14,4235548756.4296722,357229686.8347903,0.4,19337901433.51992,968180632.6239969,2022,6
661,2022-06-10,29101.3,554622874799.0432,25663085729.428833,1663.84,201384347491.6296,17639990086.322327,286.08,46728206970.79886,1297530974.575433,0.57,19451246646.809555,1027706322.6446882,0.08,10033939051.406752,386321802.32612133,37.08,12668804911.432922,1271100605.4660854,8.66,9702915948.225163,389959553.4516226,0.59,4087062146.148926,438202138.1325903,56.69,3988510087.788477,558024671.7976636,0.38,18470248632.176723,1394625551.8777137,2022,6
662,2022-06-11,28374.14,540789214973.6274,22518366769.839092,1530.04,185302828001.8518,20409428647.9328,269.86,44053080226.60472,1258736549.3642752,0.55,18703983406.591984,1073933689.768273,0.07,9275458118.940283,415742927.3265015,33.81,11572660691.705263,1218255700.9094672,8.01,8976559550.963488,380922783.0963164,0.54,3696949485.3833866,342612381.07201564,52.11,3667341104.54047,658450307.8432183,0.36,17379402375.610332,1084591650.3200622,2022,6
663,2022-06-12,26767.27,514202090511.0678,29834061115.62461,1454.69,176649606143.59042,22843765038.754616,256.08,42131635372.76615,1355338378.6604998,0.5,17023647989.452194,1293077699.8335314,0.06,8576903106.487194,603194881.7276112,30.74,10608680978.318361,1436075943.2407134,7.45,8431247007.134336,458133743.8870508,0.51,3483870740.2365828,366943365.2559312,47.98,3409469263.82619,599597664.2952052,0.35,16827700964.903425,1333656925.8682263,2022,6
664,2022-06-13,22525.77,429492202561.014,64852526179.382835,1205.6,146072737222.6309,47571733027.00858,222.64,36198614007.82916,2566326222.3201046,0.46,15528588225.305462,2259176775.527118,0.05,7179763889.482706,1229501458.3007965,28.19,9406103235.502136,2782439336.108326,7.0,7774561604.468859,894612341.9765085,0.43,2901527879.1860366,739606134.8655593,43.29,3052074079.5602317,1055626618.234378,0.31,15053213503.283463,2571889116.4250913,2022,6
665,2022-06-14,22244.85,423044474596.5387,47639470967.891426,1214.87,146866764082.71503,32772246927.059067,223.45,36442165015.60948,2147410141.0655034,0.49,16414271850.936485,2064049915.314382,0.06,7345995693.67907,751863076.932698,29.72,10187884853.022085,2251274075.1695733,7.38,8291133948.242304,720864697.4473226,0.42,2859677621.133584,570463469.3890183,46.15,3254150240.425102,918915662.9565438,0.32,15568557097.451038,2039011089.8863053,2022,6
666,2022-06-15,22529.2,429887916884.8431,52027211446.51121,1230.36,148791271623.67947,39679810344.68712,232.7,37939256522.404945,2302592252.9958105,0.53,17959119805.41293,2198550476.9146295,0.06,8327895936.654458,1008539819.9711765,34.49,11709149277.269354,2629566358.3757453,8.52,9514898970.918207,914920363.8200166,0.44,2976144053.1693125,640345295.7672993,50.51,3552498433.697788,990893654.8388823,0.34,16638203871.66533,2286498342.0860343,2022,6
667,2022-06-16,20408.69,389181727345.57733,27449277945.59262,1068.6,129200159744.2964,18016510161.232018,209.83,34207718311.027905,831988466.92497,0.48,16118020967.695574,1166873169.0331368,0.06,7313202667.8370075,648436179.0980239,30.07,10245461840.006529,1921578627.3777452,7.11,7956220111.036415,536050086.9674976,0.38,2619796087.661514,400970429.7395177,44.69,3144933934.8206015,692628105.7234454,0.31,15102606560.779781,1488890180.7566843,2022,6
668,2022-06-17,20473.05,391441740414.39136,24232922585.240158,1087.81,132057112459.09528,14067259810.778109,216.15,35292818780.12139,1061144047.6324332,0.49,16517893641.591732,818801818.7422516,0.06,7580103919.794967,335465656.553072,30.87,10611942137.884016,1356441011.606505,7.33,8244703664.961858,358960490.8294395,0.4,2757262368.4526496,271202802.50316787,47.72,3377129228.072029,556833853.1278064,0.32,15583612153.823809,1375080658.751605,2022,6
669,2022-06-18,19047.42,362303884192.0101,38920632524.1614,995.25,120148911164.20312,21112670623.39463,197.38,32227038803.825478,1549811544.698275,0.46,15431066872.7482,1177664753.3814473,0.05,7047151688.855815,579005092.8133309,31.82,10801954806.837732,1985976665.1509438,7.07,7910999673.97284,478129359.6275283,0.35,2370001610.3241763,463036968.7130981,47.42,3344580504.8270516,829171447.3173796,0.31,14954017806.197191,1397757103.8555963,2022,6
670,2022-06-19,20516.41,390555374756.5322,32488136325.883087,1125.75,136214925416.2125,21676867429.837547,214.77,34924468457.17006,1313766322.7241383,0.48,16276345714.246153,1022208856.6833509,0.06,8007123393.109904,1109613195.8157861,34.19,11668548379.070122,2107037437.9519136,7.5,8418274234.958723,413627572.8865504,0.38,2622846854.630649,441799886.0746023,54.32,3827993187.7842574,1339466828.3362787,0.33,15728564298.65965,1149006659.4837725,2022,6
671,2022-06-20,20636.76,392793374515.9921,28346447996.779846,1132.05,136360308696.36774,19817753726.316406,217.19,35485172287.16763,1134856804.7704136,0.49,16715183294.156612,1017220562.4832221,0.06,7993655909.821356,436468680.0331406,35.47,12160553284.461643,2113624516.41859,7.89,8896278057.431814,409754603.9106185,0.4,2756965133.985048,458928430.3042351,52.99,3730383736.8932486,794667975.5000335,0.32,15701017293.774082,1155228410.4452622,2022,6
672,2022-06-21,20700.92,395059669321.2376,25340643362.789,1124.56,136466936749.80061,14838197887.543182,219.48,35750851630.41949,1131744411.9120395,0.48,16226255962.93925,953739373.1378331,0.07,8712084255.41231,955977409.4758974,36.14,12360022351.807024,1722909851.6266644,7.74,8703533941.397642,355538111.64542514,0.42,2878825722.3490205,539366486.4571538,53.47,3783125263.3373103,588994198.4337981,0.33,15900484925.03035,1204900980.2904763,2022,6
673,2022-06-22,19983.57,381616262301.266,24955466738.110855,1051.07,127762640725.99548,14331217471.338781,214.57,35089855487.27363,733234140.6354548,0.46,15527121221.562143,780350426.4637877,0.06,8191131933.113398,556963291.6014608,34.23,11762783422.768148,1510462542.9317844,7.42,8352025120.433854,337528816.3887432,0.46,3666199046.449985,676671915.5650558,52.1,3680701658.4506154,494637997.13887715,0.32,15649591825.880308,1034224812.3256223,2022,6
674,2022-06-23,21100.27,402495826231.42053,23655104386.978516,1144.48,138845063633.00702,14247953151.150192,229.08,37404154458.08707,1129788546.3309674,0.48,16255800327.530474,696825811.8280909,0.06,8511428607.406374,380408944.82205266,38.21,13147607750.937174,1701452303.388661,7.81,8765113684.228264,366090684.92139626,0.56,4548010279.43436,1281559276.80586,55.77,3935522940.397596,601487686.2847589,0.34,16219954622.645557,930214775.4482027,2022,6
675,2022-06-24,21262.71,407086114490.3726,21955656695.748722,1229.3,150370804175.61023,16288488163.424995,240.95,39486522340.2154,1226204267.1183867,0.5,17038833814.009642,926847204.8819879,0.07,8972272679.501303,457209214.2586788,42.48,14600518798.303469,1721984760.7703247,8.22,9310880004.037724,425787143.6079469,0.62,4878241551.934196,1049081267.4558553,56.15,3971386329.0211253,527139977.08167547,0.37,17889932972.34277,2203591341.2461424,2022,6
676,2022-06-25,21525.88,410110791491.05475,16152442749.306295,1244.29,150822450290.39703,11692717741.724768,239.92,39111045133.47705,855204133.7155405,0.5,16869524880.157183,625318461.1898015,0.07,9079738836.82503,376955330.847228,42.39,14506227735.872713,1289448179.9335928,8.14,9146371513.872196,305775337.79692847,0.6,4798795887.017767,598471148.9516606,58.87,4162681627.2777543,491192044.5481159,0.37,17775525052.331444,839552662.1340762,2022,6
